phi1_fine,dm_interp
-13.396697998046875,16.815963745117188
-13.381690979003906,16.815879821777344
-13.366683006286621,16.815793991088867
-13.351675987243652,16.815710067749023
-13.336668014526367,16.815624237060547
-13.321660995483398,16.815540313720703
-13.306653022766113,16.815454483032227
-13.291646003723145,16.815370559692383
-13.27663803100586,16.815284729003906
-13.26163101196289,16.815200805664062
-13.246623039245605,16.815114974975586
-13.231616020202637,16.815031051635742
-13.216608047485352,16.814945220947266
-13.201601028442383,16.814861297607422
-13.186593055725098,16.814775466918945
-13.171586036682129,16.8146915435791
-13.156578063964844,16.814605712890625
-13.141571044921875,16.81452178955078
-13.12656307220459,16.814435958862305
-13.111556053161621,16.81435203552246
-13.096548080444336,16.814266204833984
-13.081541061401367,16.814180374145508
-13.066533088684082,16.814096450805664
-13.051526069641113,16.814010620117188
-13.036518096923828,16.813926696777344
-13.02151107788086,16.813840866088867
-13.006503105163574,16.813756942749023
-12.991496086120605,16.814363479614258
-12.97648811340332,16.81549835205078
-12.961481094360352,16.816631317138672
-12.946473121643066,16.817766189575195
-12.931466102600098,16.81890106201172
-12.916458129882812,16.820035934448242
-12.901451110839844,16.821170806884766
-12.886443138122559,16.822303771972656
-12.87143611907959,16.82343864440918
-12.856428146362305,16.824573516845703
-12.841421127319336,16.825708389282227
-12.82641315460205,16.82684326171875
-12.811406135559082,16.82797622680664
-12.796398162841797,16.829111099243164
-12.781391143798828,16.830245971679688
-12.766383171081543,16.83138084411621
-12.751376152038574,16.832515716552734
-12.736368179321289,16.833648681640625
-12.721360206604004,16.83478355407715
-12.706353187561035,16.835918426513672
-12.69134521484375,16.837053298950195
-12.676338195800781,16.83818817138672
-12.661330223083496,16.83932113647461
-12.646323204040527,16.840456008911133
-12.631315231323242,16.841590881347656
-12.616308212280273,16.84272575378418
-12.601300239562988,16.843860626220703
-12.58629322052002,16.844993591308594
-12.571285247802734,16.846128463745117
-12.556278228759766,16.84726333618164
-12.54127025604248,16.848398208618164
-12.526263236999512,16.849533081054688
-12.511255264282227,16.850666046142578
-12.496248245239258,16.8518009185791
-12.481240272521973,16.852935791015625
-12.466233253479004,16.85407066345215
-12.451225280761719,16.855205535888672
-12.43621826171875,16.856340408325195
-12.421210289001465,16.857473373413086
-12.406203269958496,16.85860824584961
-12.391195297241211,16.859743118286133
-12.376188278198242,16.860877990722656
-12.361180305480957,16.86201286315918
-12.346173286437988,16.86314582824707
-12.331165313720703,16.864280700683594
-12.316158294677734,16.865415573120117
-12.30115032196045,16.86655044555664
-12.28614330291748,16.867685317993164
-12.271135330200195,16.868818283081055
-12.256128311157227,16.869953155517578
-12.241120338439941,16.8710880279541
-12.226113319396973,16.872222900390625
-12.211105346679688,16.87335777282715
-12.196098327636719,16.87449073791504
-12.181090354919434,16.875625610351562
-12.166083335876465,16.876760482788086
-12.15107536315918,16.87789535522461
-12.136068344116211,16.879030227661133
-12.121060371398926,16.880163192749023
-12.106053352355957,16.881298065185547
-12.091045379638672,16.88243293762207
-12.076038360595703,16.883567810058594
-12.061030387878418,16.884702682495117
-12.04602336883545,16.885835647583008
-12.031015396118164,16.88697052001953
-12.016008377075195,16.888105392456055
-12.00100040435791,16.889240264892578
-11.985993385314941,16.8903751373291
-11.970985412597656,16.891508102416992
-11.955978393554688,16.892642974853516
-11.940970420837402,16.89377784729004
-11.925963401794434,16.894912719726562
-11.910955429077148,16.896047592163086
-11.89594841003418,16.89718246459961
-11.880940437316895,16.8983154296875
-11.865933418273926,16.899450302124023
-11.85092544555664,16.900585174560547
