phi1_center,phi1_lo,phi1_hi,fit_lo,fit_hi,n_signal,n_control,n_depth,cluster_bin,success,sampler_used,optimizer_success,sampler_success,message,mu_prior_center,mu_prior_sigma,f_stream,f_stream_err,mu,mu_err,sigma,sigma_err,bg_tilt,bg_tilt_err,n_stream,n_stream_err,linear_density,linear_density_err,peak_surface_density,peak_surface_density_err,map_neglogpost,acc_frac,track_poly,track_resid
2.5,1.9375,3.0625,-1.0153774977427115,1.9846225022572885,2404,2615,12219,False,True,map,True,True,laplace_ok,0.48462250225728853,0.35,0.06732989185442073,0.011829831255444026,0.5295783243079001,0.020345193915297828,0.11289582186624171,0.02252542967911919,-0.05243136313765687,0.025000380987768227,161.86106001802744,28.43891433808744,143.87649779380217,25.279034967188835,508.41933011512543,135.16705281074306,2610.742931886205,nan,0.4711925665876445,0.05838575772025556
3.25,2.6875,3.8125,-0.8459295681001698,2.15407043189983,2445,2933,12947,False,True,map,True,True,laplace_ok,0.6540704318998302,0.35,0.11601047596772787,0.020577344627512623,0.5433524311553972,0.04036838669636828,0.26238166091159715,0.04824971990342645,-0.10341145416869725,0.02629668491448686,283.6456137410946,50.31160761426836,252.12943443652856,44.721428990460765,383.3541230776865,97.94520096900371,2646.341287252745,nan,0.5882083128253001,-0.04485588166990284
4.0,3.4375,4.5625,-0.6737911454631924,2.326208854536808,2402,3103,13668,False,True,map,True,True,laplace_ok,0.8262088545368076,0.35,0.06379982016727884,0.012942114469427527,0.7853513864116337,0.031684209978684146,0.1435579285211878,0.030145711840139366,-0.12077922061621589,0.02464154493787178,153.24716804180377,31.08695895556492,136.2197049260478,27.632852404946597,378.5496229892113,110.52476470176958,2601.8294536214944,nan,0.7420712477321909,0.0432801386794428
4.75,4.1875,5.3125,-0.4582246110468864,2.5417753889531136,2432,3489,15105,False,True,map,True,True,laplace_ok,1.0417753889531136,0.35,0.049723878937650304,0.01593167760350344,1.0669544288103838,0.08300613516630878,0.24830409385256916,0.06326330098176605,-0.05506898901916718,0.024940957426364232,120.92847357636553,38.74583993172037,107.49197651232492,34.44074660597366,172.70393560303532,70.69725585105716,2660.0483684199517,nan,0.9327813713083172,0.13417305750206665
5.5,4.9375,6.0625,-0.22758286008600948,2.7724171399139905,2751,4007,16373,False,True,map,True,True,laplace_ok,1.2724171399139905,0.35,0.0521042642852601,0.012277086999448534,1.2101942344025929,0.04621209141359671,0.17717150724392525,0.03616233454790314,0.0010330732387445571,0.023467953291688035,143.33883104875054,33.77426633548291,127.41229426555603,30.021570075984812,286.89800079138934,89.43668860359301,3001.8126855519936,nan,1.1603386835536784,0.049855550848914465
6.25,5.6875,6.8125,0.014858941518238078,3.014858941518238,3022,4441,16796,False,True,map,True,True,laplace_ok,1.514858941518238,0.35,0.039434361820929874,0.013673066809553774,1.549369470389383,0.053114265992422575,0.1615971828446291,0.07007994499232602,0.0038486415522398145,0.0221375576818029,119.17064142285008,41.3200078984715,105.92945904253341,36.728895909752445,261.5128507082325,145.20245318025405,3296.8412168912755,nan,1.4247431844682754,0.12462628592110758
7.0,6.4375,7.5625,0.26795221282898174,3.2679522128289817,3070,4762,17387,False,True,map,True,True,laplace_ok,1.7679522128289817,0.35,0.04731428204118265,0.0166257800709827,1.811333414378838,0.10323334588789947,0.30130655590244354,0.08281980327402688,0.018910817618983538,0.023225179105177827,145.2548458664307,51.04114481791689,129.11541854793842,45.36990650481501,170.9541279519244,76.2670151732151,3352.3823691932794,nan,1.7259948740521076,0.08533854032673038
7.75,7.1875,8.3125,0.46909375975097944,3.4690937597509794,3015,4575,16672,False,True,map,True,True,laplace_ok,1.9690937597509794,0.35,0.04489617181192384,0.014692346052672786,0.6167983839335981,0.09240814757872277,0.2458089139909441,0.07300462966768398,0.1317967401157184,0.03442902352156937,135.36195801295037,44.29742334880845,120.32174045595588,39.375487421163065,195.2794499598041,86.29963101586186,3326.2986792392016,nan,2.064093752305175,-1.4472953683715768
8.5,7.9375,9.0625,0.6493457302760524,3.6493457302760524,2830,4301,16132,False,True,map,True,True,laplace_ok,2.1493457302760524,0.35,0.017230309791147494,0.007135418398935843,2.147799603693599,0.04358233318074467,0.08342370379606388,0.03413550469174557,0.03054168309794873,0.021923131457873748,48.76177670894741,20.193234068988435,43.343801519064364,17.949541394656386,207.27532143086745,120.67014275870757,3121.288482690836,nan,2.4390398192274776,-0.29124021553387847
9.25,8.6875,9.8125,0.8087081244042023,3.8087081244042023,2698,3927,15366,False,True,map,True,True,laplace_ok,2.3087081244042023,0.35,0.018339653718885865,0.007225571200194926,3.0318744040429944,0.028793875071666645,0.06663357234310235,0.03180071400165027,-0.00024460695969672955,0.02378000882922929,49.480385733554066,19.49459109812591,43.9825650964925,17.328525420556364,263.3282923381418,162.9639322183345,2968.124797079081,nan,2.850833074819016,0.1810413292239783
10.0,9.4375,10.5625,0.9471809421354291,3.947180942135429,2745,3513,14757,False,False,map,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH;laplace_failed:SVD did not converge,2.447180942135429,0.35,0.011723463113587818,nan,2.3970585851251975,nan,0.029999999999999995,nan,0.02315462475535891,nan,32.18090624679856,nan,28.605249997154274,nan,380.3947888439268,nan,3025.4044744245734,nan,3.299473519079789,-0.9024149339545913
