phi1_center,map_cluster_bin,map_success,map_mu,map_mu_err,map_sigma,map_sigma_err,map_linear_density,map_linear_density_err,map_peak_surface_density,map_peak_surface_density_err,map_track_poly,map_track_resid,map_f_stream,map_f_stream_err,map_n_stream,map_n_stream_err,alt_cluster_bin,alt_success,alt_mu,alt_mu_err,alt_sigma,alt_sigma_err,alt_linear_density,alt_linear_density_err,alt_peak_surface_density,alt_peak_surface_density_err,alt_track_poly,alt_track_resid,alt_f_stream,alt_f_stream_err,alt_n_stream,alt_n_stream_err
2.5,False,True,0.5320356068341454,0.0217499045681378,0.1232625124233804,0.0267364750215387,151.5828615363598,27.50951013419963,490.6018160929477,138.7493991499917,0.5006055980030637,0.0314300088310817,0.0708184049951847,0.012852242068511,170.53071922840476,30.948198900974585,False,True,0.5341650810060032,0.0245340944658432,0.1299671228149779,0.0289935887183033,153.0541894019252,27.74238013936974,469.80948737260246,135.04153996823018,0.505902741950677,0.0282623390553262,0.0715057986200854,0.0129610372328866,172.18596307716587,31.21017765679096
3.25,False,True,0.5625554073189236,0.0420607539619884,0.2718566885714859,0.0532073566349876,259.3118954587733,47.88722239144258,380.5331384456196,102.3972439651446,0.6412581688092758,-0.0787027614903521,0.1174419816389371,0.0216880536193127,291.72588239112,53.873125190372896,False,True,0.5635641835374303,0.0437125356056724,0.2785351678985162,0.0587396266081698,259.73748402255023,52.76135380705054,372.0186034800488,108.93017998610964,0.6458812182821412,-0.0823170347447108,0.1176347300826767,0.023895540673483,292.204669525369,59.35652303293186
4.0,False,True,0.7938204329371985,0.0335991620932006,0.1605356798587434,0.0341644659020058,151.72016659280015,30.2768550056177,377.03511952405626,109.99703635668732,0.8076749612139738,-0.0138545282767752,0.070211924071123,0.0140112965369477,170.68518741690016,34.061461881319914,False,True,0.7883629927156927,0.0356165439940935,0.1644709664221572,0.037220749863848,146.42861762363353,30.930367859186447,355.1785941408076,109.9524147036044,0.8094581071038703,-0.0210951143881776,0.0677631406115128,0.0143137243280891,164.73219482658772,34.79666384158475
4.75,False,False,0.9779828311333724,,0.0299999999999999,,40.059030836326016,,532.7080370838405,,0.9998559752171572,-0.0218731440837849,0.0182160103843438,,45.06640969086677,,False,True,1.0246484444346446,0.0721856041132091,0.1955948228383729,0.1290477931142201,82.11753004223654,43.01233845474829,167.4898865960982,141.09506626159117,0.9966334084158645,0.0280150360187803,0.0373412373878399,0.0195589655463184,92.38222129751612,48.38888076159182
5.5,False,True,1.197852027991968,0.0449111977810805,0.1700224987286183,0.034638405351944,124.41597014899874,29.42054676284336,291.93072223237226,91.11930682911476,1.2178012108188263,-0.0199491828268585,0.0496692570679998,0.0117452502158263,139.9679664176236,33.09811510819878,False,True,1.20733142227119,0.0499080357048606,0.1717295563143502,0.041443417725892,113.6522959288192,31.08261892003772,264.02389363718856,96.30034919120492,1.2074071222181235,-7.569994693357174e-05,0.0453721905322645,0.0124087815064025,127.8588329199216,34.96794628504243
6.25,False,True,1.5417694141909437,0.0619173962487436,0.1833997511939779,0.0669338531197946,106.07803350874356,35.691742904281305,230.74738276889948,114.54158393905274,1.4615106680189816,0.0802587461719619,0.0384340701118636,0.0129317909073482,119.33778769733652,40.15321076731647,False,True,1.535286752809684,0.0682754188969089,0.1809665983903255,0.0880545705624725,87.68025264313042,37.86365466300854,193.2918021710143,125.75012774475942,1.4417792485106475,0.0935075042990365,0.031768207479395,0.0137187154576117,98.64028422352172,42.59661149588461
7.0,False,True,1.7797693353835862,0.1100322222773803,0.3133252367194033,0.0932179223790763,128.84166601901526,47.70285025761537,164.04803069973283,77.91742811169908,1.7309843468176225,0.0487849885659636,0.045941956979839,0.017009732659213,144.94687427139218,53.665706539817286,False,True,1.774482031627444,0.1915544299223632,0.3752456824751625,0.2585991398272846,111.63455351661008,81.2696761603306,118.68422591233951,118.9748163718836,1.6997497872934366,0.0747322443340074,0.0398062987975234,0.0289788861110529,125.58887270618636,91.42838568037192
7.75,False,True,2.122613262513661,0.0885719490240118,0.1006828120866567,0.0453319570342609,29.861446182924155,17.364335483748302,118.32201732751578,87.01772404099162,2.026222247214749,0.096391015298912,0.0107984978964286,0.0062792920023197,33.59412695578968,19.53487741921684,False,True,2.014655567387236,0.3132142898154815,0.2857852736640219,0.3629972886977654,21.153615992839896,22.351061493559985,29.529414496147204,48.78848191653611,1.9813187385664903,0.0333368288207451,0.0076495718392622,0.0080825921505159,23.79781799194488,25.144944180254985
8.5,False,True,2.1440940135906947,0.032572752941235,0.070956997475697,0.029454650200806,47.34474925632067,17.888892843976887,266.1868864986816,149.41556273944556,2.347224369210361,-0.2031303556196664,0.0181474762907532,0.0068569010049315,53.26284291336075,20.125004449474,False,True,2.1491802136986498,0.1816713681588613,0.1004661275303495,0.1252022748845085,36.68240925079047,26.773521971697928,145.66266618277058,210.3685778027557,2.286486102329809,-0.1373058886311593,0.0140605486906777,0.0102624232429847,41.26771040713928,30.12021221816017
9.25,False,True,3.034385622442387,0.0319759306770424,0.0734557366364507,0.0372029360218153,46.83935392228703,19.25492517904286,254.3871931850503,165.9376002656317,2.69399071280446,0.3403949096379275,0.0188936081615535,0.0077668665566235,52.69427316257291,21.661790826423218,False,True,2.976277675710413,0.4524972857524125,0.4411163695989329,0.4683096216563075,51.669853553923566,73.9161172165195,46.72982148350589,83.24673208695808,2.615251878583393,0.3610257971270196,0.0208420886511882,0.0298155725595498,58.128585248164015,83.15563186858444
