phi1_center,phi1_lo,phi1_hi,fit_lo,fit_hi,n_signal,n_control,n_depth,cluster_bin,success,sampler_used,optimizer_success,sampler_success,message,mu_prior_center,mu_prior_sigma,f_stream,f_stream_err,mu,mu_err,sigma,sigma_err,bg_tilt,bg_tilt_err,n_stream,n_stream_err,linear_density,linear_density_err,peak_surface_density,peak_surface_density_err,map_neglogpost,acc_frac,track_poly,track_resid
-12.5,-13.0625,-11.9375,-0.464107211201062,2.5358927887989378,2308,1622,11653,False,True,map,True,True,laplace_ok,1.035892788798938,0.35,0.10848152913849485,0.0204644419231865,0.9176414289484217,0.043230217244256575,0.2508685119283367,0.04794671185371577,0.06835002018918712,0.02723986797862109,250.3753692516461,47.23193195871444,222.555883779241,41.983939518857284,353.91827818155826,95.0418492990922,2493.5117632198967,nan,0.8143566348143292,0.10328479413409253
-11.75,-12.3125,-11.1875,-0.6285232688895739,2.371476731110426,2174,1562,11273,False,True,map,True,True,laplace_ok,0.8714767311104261,0.35,0.07288580956732343,0.01695655305507647,0.9282213540868431,0.044129337753152836,0.1841176589327443,0.05133733949284269,0.04778576725310249,0.026693706616937866,158.45374999936115,36.863546341736246,140.8477777772099,32.767596748209996,305.1860097593347,110.82476612155723,2362.7457979809087,nan,0.6894715758622618,0.23874977822458132
-11.0,-11.5625,-10.4375,-0.7697105120167109,2.2302894879832893,2134,1644,11304,False,True,map,True,True,laplace_ok,0.7302894879832891,0.35,0.06880534832800685,0.01732512565378861,0.6591527349668179,0.05090784326923454,0.20206639552386027,0.05654987911929373,0.045753334204102665,0.026438246194290946,146.83061333196662,36.9718181451849,130.51610073952588,32.86383835127546,257.6796142829265,97.00644791656568,2332.076560307011,nan,0.570673359888253,0.08847937507856496
-10.25,-10.8125,-9.6875,-0.8947663368973917,2.1052336631026085,2023,1566,10922,False,True,map,True,True,laplace_ok,0.6052336631026083,0.35,0.1353216122800594,0.039700144901341404,0.45234481553471073,0.09682936297499353,0.46479606251390637,0.10494674406805228,0.0879577544559464,0.036198092525903405,273.7556216425602,80.31339313541366,243.33833034894238,71.38968278703436,208.8613829760654,77.3213660664624,2201.8521916902782,nan,0.4579619868923023,-0.005617171357591544
-9.5,-10.0625,-8.9375,-1.0282842428982042,1.9717157571017958,1979,1487,10644,False,True,map,True,True,laplace_ok,0.4717157571017958,0.35,0.09650986414031879,0.015720541361791435,0.27239051774689227,0.030282599769420687,0.18359260365962107,0.02760506067645646,0.04569032700025461,0.028355045503961118,190.9930211336909,31.11095135498525,169.77157434105857,27.65417898220911,368.90951849308857,81.77948969120416,2152.680626397397,nan,0.3513374568744101,-0.07894693912751782
-8.75,-9.3125,-8.1875,-1.1641225444877525,1.8358774555122475,2003,1564,10721,False,True,map,True,True,laplace_ok,0.33587745551224757,0.35,0.06110716156385293,0.02217853488766761,0.24232181162629854,0.05253640175649915,0.11553942339590006,0.06891358868803774,-0.033010223092052496,0.02743709618089915,122.39764461239741,44.42360537999822,108.79790632213104,39.487649226665084,375.6647175079516,262.2889491837163,2180.7240933311314,nan,0.2507997698345763,-0.008477958208277764
-8.0,-8.5625,-7.4375,-1.2889769410928507,1.7110230589071493,2015,1541,10572,False,True,map,True,True,laplace_ok,0.2110230589071494,0.35,0.05418245235171173,0.011203113840827613,0.1439769374134229,0.02261863249836661,0.10100588915640425,0.022011116390021825,-0.0043280543788885295,0.02709158421045062,109.17764148869914,22.57427438926764,97.04679243439924,20.066021679349014,383.305062732265,115.14545324207596,2202.707224626151,nan,0.15634892577280102,-0.012371988359378111
-7.25,-7.8125,-6.6875,-1.4096807886558471,1.5903192113441529,2027,1583,10457,False,True,map,True,True,laplace_ok,0.0903192113441528,0.35,0.06168276071413339,0.011886308414984068,0.0636560566905217,0.02353127998772514,0.10904079025677148,0.02191203220959863,0.01266532999447504,0.027388344144117144,125.03095596754838,24.093547157172704,111.13862752670967,21.41648636193129,406.6175364446939,113.2088484596783,2204.6950094834865,nan,0.06798492468908401,-0.004328867998562316
-6.5,-7.0625,-5.9375,-1.545907882306734,1.454092117693266,2008,1569,10269,False,True,map,True,True,laplace_ok,-0.045907882306733955,0.35,0.09850536291393933,0.033846200660466036,-0.030556339266409327,0.03342919105775251,0.18040951843779698,0.10172186308837763,0.06869932630616073,0.028353310136108336,197.79876873119017,67.9631709262158,175.82112776105794,60.411707489969594,388.795903116012,256.71523054590324,2158.8293117704184,nan,-0.014292233416574596,-0.01626410584983473
-5.75,-6.3125,-5.1875,-1.6921134516294951,1.3078865483705049,2120,1618,10270,False,True,map,True,True,laplace_ok,-0.19211345162949506,0.35,0.08382612179862896,0.013499264727708356,-0.21735961401643536,0.02199965808615245,0.13186263408456905,0.0219487908773152,0.034093941390573104,0.027350157458126943,177.71137821309338,28.618441222741716,157.96566952274966,25.438614420214858,477.91540690843476,110.68645469634572,2286.515152001881,nan,-0.09048254854417476,-0.1268770654722606
